idx,color,sub_category,season,goods_name,thumbnail_url,is_soldout,goods_url,brand,normal_price,price,created_at,updated_at,image_id,s3_path
75,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",Kilian 킬리안 스니커즈 50529587_280,https://image.msscdn.net/images/goods_img/20241202/4645376/4645376_17331214642604_500.jpg,0,https://www.musinsa.com/products/4645376,휴고,390000,273000,2025-04-21 17:57:14,2025-04-21 17:57:14,4645376,https://kr.object.iwinv.kr/web-assets-prod/shoes/4645376.jpg
76,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",[ASAHI SHOES] ASAHI DECK - WHITE/GRAY,https://image.msscdn.net/images/goods_img/20250325/4944141/4944141_17428942277521_500.jpg,0,https://www.musinsa.com/products/4944141,찬스클로딩,209000,146300,2025-04-21 17:57:14,2025-04-21 17:57:14,4944141,https://kr.object.iwinv.kr/web-assets-prod/shoes/4944141.jpg
77,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",[ASAHI SHOES] ASAHI DECK TWO-TONE - GRAY/BLACK,https://image.msscdn.net/images/goods_img/20250325/4944059/4944059_17428932340617_500.png,0,https://www.musinsa.com/products/4944059,찬스클로딩,209000,146300,2025-04-21 17:57:14,2025-04-21 17:57:14,4944059,https://kr.object.iwinv.kr/web-assets-prod/shoes/4944059.jpg
78,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",FE LO 1920 펠로 1920 그레이 FU100176,https://image.msscdn.net/images/goods_img/20220714/2664331/2664331_1_500.jpg,0,https://www.musinsa.com/products/2664331,페이유에,59000,59000,2025-04-21 17:57:14,2025-04-21 17:57:14,2664331,https://kr.object.iwinv.kr/web-assets-prod/shoes/2664331.jpg
79,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",PLATFORM TL LITE PEWTER METALIC / FW100058,https://image.msscdn.net/images/goods_img/20180724/818726/818726_1_500.jpg,0,https://www.musinsa.com/products/818726,페이유에,79000,79000,2025-04-21 17:57:14,2025-04-21 17:57:14,818726,https://kr.object.iwinv.kr/web-assets-prod/shoes/818726.jpg
80,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",와타 II 로우 (350) SVJU233PL19-350,https://image.msscdn.net/images/goods_img/20230823/3491082/3491082_17125572710462_500.jpg,0,https://www.musinsa.com/products/3491082,베자,188000,188000,2025-04-21 17:57:14,2025-04-21 17:57:14,3491082,https://kr.object.iwinv.kr/web-assets-prod/shoes/3491082.jpg
81,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",6004 뉴스니커즈 그레이아나콘다,https://image.msscdn.net/images/goods_img/20160808/393113/393113_1_500.jpg,0,https://www.musinsa.com/products/393113,로슈맨,155000,155000,2025-04-21 17:57:14,2025-04-21 17:57:14,393113,https://kr.object.iwinv.kr/web-assets-prod/shoes/393113.jpg
82,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",이지스 (C2)_Light Grey,https://image.msscdn.net/images/goods_img/20250214/4789948/4789948_17395110600520_500.jpg,0,https://www.musinsa.com/products/4789948,아이더,109000,94000,2025-04-21 17:57:14,2025-04-21 17:57:14,4789948,https://kr.object.iwinv.kr/web-assets-prod/shoes/4789948.jpg
83,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",Parkour 레이스업 스니커즈 50523221_033,https://image.msscdn.net/images/goods_img/20240930/4478693/4478693_17276957606708_500.jpg,0,https://www.musinsa.com/products/4478693,보스,390000,273000,2025-04-21 17:57:14,2025-04-21 17:57:14,4478693,https://kr.object.iwinv.kr/web-assets-prod/shoes/4478693.jpg
84,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",리플렉티브 탑 카모 (AGE-RF-TOP-CMWH-013),https://image.msscdn.net/images/goods_img/20200824/1561223/1561223_3_500.jpg,0,https://www.musinsa.com/products/1561223,에이지,129000,129000,2025-04-21 17:57:14,2025-04-21 17:57:14,1561223,https://kr.object.iwinv.kr/web-assets-prod/shoes/1561223.jpg
85,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",스웨이드 스니커즈 2 COLOR,https://image.msscdn.net/images/goods_img/20210503/1934115/1934115_1_500.jpg,0,https://www.musinsa.com/products/1934115,빠니깔레,330000,198000,2025-04-21 17:57:14,2025-04-21 17:57:14,1934115,https://kr.object.iwinv.kr/web-assets-prod/shoes/1934115.jpg
86,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",DOBASE 스니커즈 / HD223-003GW,https://image.msscdn.net/images/goods_img/20220923/2815012/2815012_1_500.jpg,0,https://www.musinsa.com/products/2815012,희다이멘셔널,228000,228000,2025-04-21 17:57:14,2025-04-21 17:57:14,2815012,https://kr.object.iwinv.kr/web-assets-prod/shoes/2815012.jpg
87,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",리플렉티브 컷 카모 (AGE-RF-CT-CMWH-011),https://image.msscdn.net/images/goods_img/20200824/1561207/1561207_1_500.jpg,0,https://www.musinsa.com/products/1561207,에이지,99000,99000,2025-04-21 17:57:14,2025-04-21 17:57:14,1561207,https://kr.object.iwinv.kr/web-assets-prod/shoes/1561207.jpg
88,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",Cannon Canvas M 2.0 Dark Grey,https://image.msscdn.net/images/goods_img/20240423/4078317/4078317_17217982765092_500.jpg,0,https://www.musinsa.com/products/4078317,사올라,129000,49000,2025-04-21 17:57:14,2025-04-21 17:57:14,4078317,https://kr.object.iwinv.kr/web-assets-prod/shoes/4078317.jpg
89,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",ALC100 German_Sneakers Gray,https://image.msscdn.net/images/goods_img/20210924/2145909/2145909_1_500.jpg,0,https://www.musinsa.com/products/2145909,올클래식,206000,206000,2025-04-21 17:57:14,2025-04-21 17:57:14,2145909,https://kr.object.iwinv.kr/web-assets-prod/shoes/2145909.jpg
90,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",2200 FSL gray/gray,https://image.msscdn.net/images/goods_img/20210903/2108068/2108068_2_500.jpg,0,https://www.musinsa.com/products/2108068,제트디에이,341000,323800,2025-04-21 17:57:14,2025-04-21 17:57:14,2108068,https://kr.object.iwinv.kr/web-assets-prod/shoes/2108068.jpg
91,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",Hadrian 스니커즈 50529902_062,https://image.msscdn.net/images/goods_img/20241202/4645366/4645366_17331235680407_500.jpg,0,https://www.musinsa.com/products/4645366,휴고,350000,245000,2025-04-21 17:57:14,2025-04-21 17:57:14,4645366,https://kr.object.iwinv.kr/web-assets-prod/shoes/4645366.jpg
92,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",2750 코투 클래식 Grey Lilla,https://image.msscdn.net/images/goods_img/20230222/3099443/3099443_16772039760190_500.jpg,0,https://www.musinsa.com/products/3099443,수페르가,59000,23600,2025-04-21 17:57:14,2025-04-21 17:57:14,3099443,https://kr.object.iwinv.kr/web-assets-prod/shoes/3099443.jpg
93,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",[무료반품] 티 토우 스니커즈 - 그레이,https://image.msscdn.net/images/goods_img/20240828/4378193/4378193_17248123274570_500.jpg,0,https://www.musinsa.com/products/4378193,빈폴 액세서리,219000,170500,2025-04-21 17:57:14,2025-04-21 17:57:14,4378193,https://kr.object.iwinv.kr/web-assets-prod/shoes/4378193.jpg
94,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",스퍼브 볼드 애쉬그레이_BOLD ASH GRAY_JD13,https://image.msscdn.net/images/goods_img/20230131/3049641/3049641_16751407613516_500.jpg,0,https://www.musinsa.com/products/3049641,제이다울,65000,29900,2025-04-21 17:57:14,2025-04-21 17:57:14,3049641,https://kr.object.iwinv.kr/web-assets-prod/shoes/3049641.jpg
95,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",BUSAN KNIT_LUNAR ROCK,https://image.msscdn.net/images/goods_img/20210219/1803687/1803687_1_500.jpg,0,https://www.musinsa.com/products/1803687,험멜,39000,39000,2025-04-21 17:57:14,2025-04-21 17:57:14,1803687,https://kr.object.iwinv.kr/web-assets-prod/shoes/1803687.jpg
96,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",BUSAN KNIT_MARSHMALLOW,https://image.msscdn.net/images/goods_img/20210219/1803696/1803696_1_500.jpg,0,https://www.musinsa.com/products/1803696,험멜,39000,39000,2025-04-21 17:57:14,2025-04-21 17:57:14,1803696,https://kr.object.iwinv.kr/web-assets-prod/shoes/1803696.jpg
97,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",STADIL 3.0 SUEDE_MARSHMALLOW,https://image.msscdn.net/images/goods_img/20200330/1373400/1373400_1_500.jpg,0,https://www.musinsa.com/products/1373400,험멜,55000,55000,2025-04-21 17:57:14,2025-04-21 17:57:14,1373400,https://kr.object.iwinv.kr/web-assets-prod/shoes/1373400.jpg
98,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",마라톤 트레일 All Grey,https://image.msscdn.net/images/goods_img/20230918/3568757/3568757_17164415707160_500.jpg,0,https://www.musinsa.com/products/3568757,노베스타,189000,189000,2025-04-21 17:57:14,2025-04-21 17:57:14,3568757,https://kr.object.iwinv.kr/web-assets-prod/shoes/3568757.jpg
99,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",Baltimore 레더 믹스 로우탑 스니커즈 50529516_039,https://image.msscdn.net/images/goods_img/20241023/4550234/4550234_17297359337644_500.jpg,0,https://www.musinsa.com/products/4550234,보스,485000,339500,2025-04-21 17:57:14,2025-04-21 17:57:14,4550234,https://kr.object.iwinv.kr/web-assets-prod/shoes/4550234.jpg
100,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",CARMEN GRY/GUM,https://image.msscdn.net/images/goods_img/20170215/483948/483948_1_500.jpg,0,https://www.musinsa.com/products/483948,페가도르,119000,35900,2025-04-21 17:57:14,2025-04-21 17:57:14,483948,https://kr.object.iwinv.kr/web-assets-prod/shoes/483948.jpg
101,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",페로 그레이,https://image.msscdn.net/images/goods_img/20210330/1871657/1871657_1_500.jpg,0,https://www.musinsa.com/products/1871657,라벨로그,128000,115200,2025-04-21 17:57:14,2025-04-21 17:57:14,1871657,https://kr.object.iwinv.kr/web-assets-prod/shoes/1871657.jpg
102,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",웨버 라이트모션 (0095995) WV25004 GR,https://image.msscdn.net/images/goods_img/20250124/4743989/4743989_17376989761797_500.jpg,0,https://www.musinsa.com/products/4743989,슈마커,59000,59000,2025-04-21 17:57:14,2025-04-21 17:57:14,4743989,https://kr.object.iwinv.kr/web-assets-prod/shoes/4743989.jpg
103,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",Senso Gray Lace-up,https://image.msscdn.net/images/goods_img/20200214/1306990/1306990_1_500.jpg,0,https://www.musinsa.com/products/1306990,콜레브,385000,310000,2025-04-21 17:57:14,2025-04-21 17:57:14,1306990,https://kr.object.iwinv.kr/web-assets-prod/shoes/1306990.jpg
104,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",에이칸 그레이,https://image.msscdn.net/images/goods_img/20230726/3428258/3428258_16977663944645_500.jpg,0,https://www.musinsa.com/products/3428258,위니즈,119000,59500,2025-04-21 17:57:14,2025-04-21 17:57:14,3428258,https://kr.object.iwinv.kr/web-assets-prod/shoes/3428258.jpg
105,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",German Military Runner V3.0 (Gray),https://image.msscdn.net/images/goods_img/20241004/4485758/4485758_17280125690122_500.jpg,0,https://www.musinsa.com/products/4485758,다온아토,79000,79000,2025-04-21 17:57:14,2025-04-21 17:57:14,4485758,https://kr.object.iwinv.kr/web-assets-prod/shoes/4485758.jpg
106,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",[무료반품] B-01_다크 그린,https://image.msscdn.net/images/goods_img/20250330/4963186/4963186_17433162560585_500.jpg,0,https://www.musinsa.com/products/4963186,캐치볼,89000,89000,2025-04-21 17:57:14,2025-04-21 17:57:14,4963186,https://kr.object.iwinv.kr/web-assets-prod/shoes/4963186.jpg
107,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",[무료반품] DIVE WOOL (GREY),https://image.msscdn.net/images/goods_img/20220829/2748552/2748552_1_500.png,0,https://www.musinsa.com/products/2748552,이피티,109000,109000,2025-04-21 17:57:14,2025-04-21 17:57:14,2748552,https://kr.object.iwinv.kr/web-assets-prod/shoes/2748552.jpg
108,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",[무료반품] FAT TONGUE (D.GREY/GREY),https://image.msscdn.net/images/goods_img/20240809/4312835/4312835_17231633343480_500.jpg,0,https://www.musinsa.com/products/4312835,이피티,149000,149000,2025-04-21 17:57:14,2025-04-21 17:57:14,4312835,https://kr.object.iwinv.kr/web-assets-prod/shoes/4312835.jpg
109,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",척테일러 올스타 네이비 하이 M9622C,https://image.msscdn.net/images/goods_img/20160224/311056/311056_17410530807841_500.jpg,0,https://www.musinsa.com/products/311056,컨버스,75000,67500,2025-04-21 17:57:14,2025-04-21 17:57:14,311056,https://kr.object.iwinv.kr/web-assets-prod/shoes/311056.jpg
110,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",DEUCE COURT CANVAS_GRAY,https://image.msscdn.net/images/goods_img/20210219/1803672/1803672_1_500.jpg,0,https://www.musinsa.com/products/1803672,험멜,39000,39000,2025-04-21 17:57:14,2025-04-21 17:57:14,1803672,https://kr.object.iwinv.kr/web-assets-prod/shoes/1803672.jpg
111,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",에이블러 롤링(ABLER ROLLING)_그레이(GREY),https://image.msscdn.net/images/goods_img/20220920/2806408/2806408_1_500.jpg,0,https://www.musinsa.com/products/2806408,로드,188000,188000,2025-04-21 17:57:14,2025-04-21 17:57:14,2806408,https://kr.object.iwinv.kr/web-assets-prod/shoes/2806408.jpg
112,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",플로트 TR9(1RM02945H050),https://image.msscdn.net/images/goods_img/20250328/4959194/4959194_17448646205665_500.jpg,0,https://www.musinsa.com/products/4959194,휠라,149000,149000,2025-04-21 17:57:14,2025-04-21 17:57:14,4959194,https://kr.object.iwinv.kr/web-assets-prod/shoes/4959194.jpg
113,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",스타 플레이어 76 클래식 그레이 A11510C,https://image.msscdn.net/images/goods_img/20241230/4684167/4684167_17355363894914_500.jpg,0,https://www.musinsa.com/products/4684167,컨버스,89000,89000,2025-04-21 17:57:14,2025-04-21 17:57:14,4684167,https://kr.object.iwinv.kr/web-assets-prod/shoes/4684167.jpg
114,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",[무료반품] COURT SUEDE (GREY),https://image.msscdn.net/images/goods_img/20221005/2839865/2839865_16794527558730_500.png,0,https://www.musinsa.com/products/2839865,이피티,139000,139000,2025-04-21 17:57:14,2025-04-21 17:57:14,2839865,https://kr.object.iwinv.kr/web-assets-prod/shoes/2839865.jpg
115,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",[무료반품] COURT (GREY/WHITE),https://image.msscdn.net/images/goods_img/20240207/3854769/3854769_17072887363162_500.jpg,0,https://www.musinsa.com/products/3854769,이피티,139000,139000,2025-04-21 17:57:14,2025-04-21 17:57:14,3854769,https://kr.object.iwinv.kr/web-assets-prod/shoes/3854769.jpg
116,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",[무료반품] DIVE LAYER (GREY),https://image.msscdn.net/images/goods_img/20220829/2748544/2748544_1_500.png,0,https://www.musinsa.com/products/2748544,이피티,99000,99000,2025-04-21 17:57:14,2025-04-21 17:57:14,2748544,https://kr.object.iwinv.kr/web-assets-prod/shoes/2748544.jpg
117,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",웨이브 트레이너 베얼리 그레이 A12837C,https://image.msscdn.net/images/goods_img/20250113/4716563/4716563_17368283058873_500.jpg,0,https://www.musinsa.com/products/4716563,컨버스,139000,139000,2025-04-21 17:57:14,2025-04-21 17:57:14,4716563,https://kr.object.iwinv.kr/web-assets-prod/shoes/4716563.jpg
118,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",뉴스쿨 - (메가 체크) 그레이:마쉬멜로우 / VN0009QC0BP1,https://image.msscdn.net/images/goods_img/20240306/3926977/3926977_17104881168597_500.jpg,0,https://www.musinsa.com/products/3926977,반스,105000,52990,2025-04-21 17:57:14,2025-04-21 17:57:14,3926977,https://kr.object.iwinv.kr/web-assets-prod/shoes/3926977.jpg
119,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",올드스쿨 36 - (솔트 워시) 퓨터 / VN000CT9PWT1,https://image.msscdn.net/images/goods_img/20240216/3876065/3876065_17080590724556_500.jpg,0,https://www.musinsa.com/products/3876065,반스,99000,99000,2025-04-21 17:57:14,2025-04-21 17:57:14,3876065,https://kr.object.iwinv.kr/web-assets-prod/shoes/3876065.jpg
120,그레이,캔버스/단화,"봄, 여름, 가을, 겨울",올드스쿨 - (캔버스/스웨이드) 블록 그레이 / VN000CT8BGF1,https://image.msscdn.net/images/goods_img/20240819/4341464/4341464_17248258119137_500.jpg,0,https://www.musinsa.com/products/4341464,반스,85000,85000,2025-04-21 17:57:14,2025-04-21 17:57:14,4341464,https://kr.object.iwinv.kr/web-assets-prod/shoes/4341464.jpg
121,블랙,캔버스/단화,"봄, 여름, 가을, 겨울",척 70 포멀 레더 블랙 A14188C,https://image.msscdn.net/images/goods_img/20250310/4875441/4875441_17415927665655_500.jpg,0,https://www.musinsa.com/products/4875441,컨버스,129000,129000,2025-04-21 17:57:14,2025-04-21 17:57:14,4875441,https://kr.object.iwinv.kr/web-assets-prod/shoes/4875441.jpg
122,블랙,캔버스/단화,"봄, 여름, 가을, 겨울",Steve Shoes / WHPGE1101A,https://image.msscdn.net/images/goods_img/20240117/3802627/3802627_17058809393682_500.jpg,0,https://www.musinsa.com/products/3802627,후아유,29900,14950,2025-04-21 17:57:14,2025-04-21 17:57:14,3802627,https://kr.object.iwinv.kr/web-assets-prod/shoes/3802627.jpg
123,블랙,캔버스/단화,"봄, 여름, 가을, 겨울",[슈퍼세일] 센트리 올드스쿨 WC - (셰르파 스웨이드) 블랙 / VN0A4BVMBLK1,https://image.msscdn.net/images/goods_img/20221005/2839678/2839678_1_500.jpg,0,https://www.musinsa.com/products/2839678,반스,115000,49990,2025-04-21 17:57:14,2025-04-21 17:57:14,2839678,https://kr.object.iwinv.kr/web-assets-prod/shoes/2839678.jpg
124,블랙,캔버스/단화,"봄, 여름, 가을, 겨울",뮬리 V2 (BLACK),https://image.msscdn.net/images/goods_img/20221215/2983780/2983780_1_500.jpg,0,https://www.musinsa.com/products/2983780,디스커버리 익스페디션,99000,69300,2025-04-21 17:57:14,2025-04-21 17:57:14,2983780,https://kr.object.iwinv.kr/web-assets-prod/shoes/2983780.jpg
125,블랙,캔버스/단화,"봄, 여름, 가을, 겨울",5IN HI 스웨이드 독일군 스니커즈 키높이 버전 - 매트블랙,https://image.msscdn.net/images/goods_img/20241216/4667387/4667387_17357845166869_500.jpg,0,https://www.musinsa.com/products/4667387,식스핏,99000,89000,2025-04-21 17:57:14,2025-04-21 17:57:14,4667387,https://kr.object.iwinv.kr/web-assets-prod/shoes/4667387.jpg
